Season,Player,Pos,Age,Tm,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,RPG,APG,SPG,BPG,TOPG,PFPG,PPG,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,Norman Powell,SG,24,TOR,70,18,15.2,2.1,5.3,0.401,0.8,2.7,0.285,0.472,0.5,0.6,0.821,1.7,1.3,0.5,0.2,0.9,1.6,5.5,8.5,0.492,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3
2017,Alex Poythress,PF,24,IND,25,0,4.2,0.4,1,0.423,0.2,0.4,0.364,0.5,0,0,,0.7,0.1,0.1,0,0.1,0.6,1,7.8,0.5,12,0.1,0.1,0.1,0.066,-3.8,-1.3,-5.1,-0.1
2017,Taurean Prince,SF,23,ATL,82,82,30,5.1,11.9,0.426,2.1,5.6,0.385,0.516,1.9,2.2,0.844,4.7,2.6,1,0.5,2.3,2,14.1,12.8,0.549,22.1,0,2,2,0.038,-0.5,-0.6,-1.1,0.6
2017,Jacob Pullen,PG,28,PHI,3,0,2,0.3,0.7,0.5,0,0.3,0,0.5,0,0,,0,0,0,0,0.3,0,0.7,-2.3,0.5,21.3,0,0,0,-0.21,-8.3,-4.4,-12.7,0
2017,Rodney Purvis,SG,23,ORL,16,2,18.1,2.2,6.7,0.327,0.8,3.3,0.25,0.388,0.8,0.9,0.867,1.7,1.1,0.2,0.2,0.6,1.6,6,4.5,0.423,18.7,-0.4,0.1,-0.3,-0.056,-6.1,-2.1,-8.2,-0.5
2017,Zhou Qi,C,22,HOU,18,0,6.9,0.3,1.8,0.188,0.1,1.1,0.105,0.219,0.4,0.7,0.667,1.2,0.1,0.1,0.8,0.6,0.8,1.2,1.9,0.295,16.8,-0.5,0.2,-0.3,-0.104,-10.3,0.2,-10.1,-0.3
2017,Tim Quarterman,SG,23,HOU,3,0,4.3,0.3,1,0.333,0,0.7,0,0.333,0.7,0.7,1,1,0.3,0,0,0.7,0.3,1.3,2.9,0.515,20,0,0,0,-0.083,-8.5,-1.2,-9.7,0
2017,Ivan Rabb,PF,20,MEM,36,5,14.3,2.4,4.2,0.566,0,0,,0.566,0.8,1,0.806,4.4,0.9,0.3,0.4,1,1.5,5.6,16.6,0.599,17.7,0.7,0.5,1.2,0.109,-0.9,-1.2,-2,0
2017,Julius Randle,C,23,LAL,82,49,26.7,6.1,11,0.558,0.1,0.5,0.222,0.563,3.7,5.2,0.718,8,2.6,0.5,0.5,2.6,3.3,16.1,19.9,0.606,25.3,4,2.6,6.6,0.145,0.6,0,0.6,1.4
2017,Zach Randolph,PF,36,SAC,59,57,25.6,6.1,12.9,0.473,0.9,2.5,0.347,0.507,1.4,1.8,0.785,6.7,2.2,0.7,0.2,2,2,14.5,17.3,0.529,27.6,0.3,1.2,1.5,0.048,0.5,-1.5,-1,0.4
2017,Xavier Rathan-Mayes,SG,23,MEM,5,0,23.6,2.4,8.4,0.286,0.2,2.8,0.071,0.298,0.8,1.8,0.444,1,3.6,1.2,0.6,2.2,3.6,5.8,0.9,0.315,21.7,-0.5,0.1,-0.4,-0.171,-9.9,-1.6,-11.5,-0.3
2017,J.J. Redick,SG,33,PHI,70,70,30.2,5.8,12.6,0.46,2.8,6.6,0.42,0.569,2.8,3.1,0.904,2.5,3,0.5,0.1,1.5,1.8,17.1,15.9,0.614,21.7,4.8,1.8,6.6,0.15,2.2,-1.1,1.1,1.7
2017,Davon Reed,SG,22,PHO,21,1,11.5,1,3.6,0.289,0.5,1.8,0.289,0.362,0.4,0.6,0.667,1.9,0.6,0.5,0.1,0.5,0.8,3,4.8,0.388,16,-0.5,0.2,-0.3,-0.06,-5.8,-0.6,-6.4,-0.3
2017,Willie Reed,C,27,TOT,42,5,10.2,1.9,2.9,0.669,0,0,0.5,0.674,0.8,1.3,0.582,2.9,0.2,0.2,0.5,0.5,1.3,4.6,19.2,0.671,16.6,1,0.5,1.5,0.172,0.5,0.3,0.8,0.3
2017,Willie Reed,C,27,LAC,39,5,10.7,2.1,3.1,0.667,0,0.1,0.5,0.671,0.8,1.4,0.582,3.1,0.2,0.2,0.6,0.5,1.4,4.9,19.2,0.671,16.6,1,0.5,1.5,0.172,0.5,0.3,0.8,0.3
2017,Willie Reed,C,27,DET,3,0,3,0.3,0.3,1,0,0,,1,0,0,,0.3,0.3,0,0,0,1,0.7,19.2,0.671,16.6,1,0.5,1.5,0.172,0.5,0.3,0.8,0.3
2017,Josh Richardson,SF,24,MIA,81,81,33.2,4.9,10.9,0.451,1.6,4.1,0.378,0.523,1.5,1.8,0.845,3.5,2.9,1.5,0.9,1.7,2.5,12.9,13.6,0.551,18.2,1.8,3.5,5.4,0.096,-0.6,1.3,0.7,1.8
2017,Malachi Richardson,SG,22,TOT,26,4,12.5,1.2,3.5,0.333,0.5,1.5,0.3,0.4,0.7,0.8,0.773,1.3,0.5,0.4,0,0.4,1,3.4,5.9,0.446,15.2,-0.2,0.1,-0.1,-0.015,-5,-1,-6,-0.3
2017,Malachi Richardson,SG,22,SAC,25,4,12.8,1.2,3.5,0.33,0.5,1.6,0.308,0.398,0.7,0.9,0.773,1.3,0.5,0.4,0,0.4,1.1,3.5,5.9,0.446,15.2,-0.2,0.1,-0.1,-0.015,-5,-1,-6,-0.3
2017,Malachi Richardson,SG,22,TOR,1,0,5,1,2,0.5,0,1,0,0.5,0,0,,1,0,0,0,0,0,2,5.9,0.446,15.2,-0.2,0.1,-0.1,-0.015,-5,-1,-6,-0.3
2017,Austin Rivers,SG,25,LAC,61,59,33.7,5.6,13.2,0.424,2.2,5.9,0.378,0.508,1.7,2.6,0.642,2.4,4,1.2,0.3,1.8,2.5,15.1,12.6,0.526,20.6,1.4,1,2.4,0.056,-0.3,-0.9,-1.2,0.4
2017,Andre Roberson,SG,26,OKC,39,39,26.6,2.2,4.2,0.537,0.2,0.9,0.222,0.562,0.3,1,0.316,4.7,1.2,1.2,0.9,0.8,2.3,5,10.9,0.543,8.6,0.8,1.3,2.2,0.1,-1.9,1.8,-0.1,0.5
2017,Devin Robinson,SF,22,WAS,1,0,13,1,3,0.333,0,0,,0.333,0,0,,5,0,1,0,0,2,2,10.5,0.333,10.2,0,0,0,0.098,-4.2,2.1,-2.1,0
2017,Glenn Robinson III,SF,24,IND,23,1,14.7,1.6,3.7,0.424,0.6,1.5,0.412,0.506,0.4,0.5,0.818,1.6,0.7,0.6,0,0.2,0.6,4.1,10.8,0.529,12.5,0.4,0.3,0.6,0.088,-1.2,0.4,-0.7,0.1
2017,Rajon Rondo,PG,31,NOP,65,63,26.2,3.6,7.6,0.468,0.8,2.3,0.333,0.518,0.4,0.7,0.543,4,8.2,1.1,0.2,2.3,1.8,8.3,15.3,0.522,16.9,1.9,1.7,3.6,0.101,0,-0.4,-0.3,0.7
2017,Derrick Rose,PG,29,TOT,25,7,16.8,3.2,7.4,0.435,0.3,1.2,0.233,0.454,1.6,1.8,0.87,1.4,1.5,0.3,0.2,1.4,0.6,8.4,11.5,0.507,25.4,-0.2,0.1,-0.2,-0.018,-2.1,-3.3,-5.4,-0.4
2017,Derrick Rose,PG,29,CLE,16,7,19.3,3.6,8.3,0.439,0.4,1.5,0.25,0.462,2.2,2.6,0.854,1.8,1.6,0.2,0.3,1.8,0.9,9.8,11.5,0.507,25.4,-0.2,0.1,-0.2,-0.018,-2.1,-3.3,-5.4,-0.4
2017,Derrick Rose,PG,29,MIN,9,0,12.4,2.6,6,0.426,0.1,0.7,0.167,0.435,0.6,0.6,1,0.7,1.2,0.4,0,0.8,0.2,5.8,11.5,0.507,25.4,-0.2,0.1,-0.2,-0.018,-2.1,-3.3,-5.4,-0.4
2017,Terrence Ross,SG,26,ORL,24,20,25,3.2,8,0.398,1.3,3.9,0.323,0.476,1.1,1.5,0.75,3,1.6,1.1,0.5,1.2,1.9,8.7,9.9,0.505,17.3,-0.2,0.5,0.3,0.025,-2.8,0.1,-2.7,-0.1
2017,Terry Rozier,PG,23,BOS,80,16,25.9,4,10,0.395,1.9,5,0.381,0.491,1.4,1.9,0.772,4.7,2.9,1,0.2,1,1.5,11.3,15.1,0.52,20.4,2.2,3.4,5.6,0.13,0.9,1.2,2.1,2.1
2017,Ricky Rubio,PG,27,UTA,77,77,29.3,4.5,10.7,0.418,1.2,3.5,0.352,0.476,2.9,3.3,0.866,4.6,5.3,1.6,0.1,2.7,2.7,13.1,15.4,0.537,22.9,1.5,3.8,5.3,0.112,-0.7,1.5,0.7,1.6
2017,D'Angelo Russell,PG,21,BRK,48,35,25.7,5.8,14,0.414,1.9,5.8,0.324,0.481,2,2.7,0.74,3.9,5.2,0.8,0.4,3.1,1.9,15.5,15.2,0.509,30.8,-0.5,0.9,0.4,0.014,0.8,-2,-1.2,0.3
2017,Domantas Sabonis,C,21,IND,74,19,24.5,4.6,8.9,0.514,0.2,0.5,0.351,0.524,2.3,3,0.75,7.7,2,0.5,0.4,1.9,3,11.6,17.5,0.567,22.1,2.5,2.2,4.7,0.126,-0.6,-0.5,-1.1,0.4
2017,JaKarr Sampson,SF,24,SAC,22,6,15.6,2,3.7,0.543,0.2,0.5,0.5,0.574,0.5,0.7,0.625,3.5,0.4,0.4,1,0.4,2.2,4.7,13.9,0.585,12.5,0.4,0.4,0.8,0.114,-2.3,1.1,-1.2,0.1
2017,Dario Šarić,PF,23,PHI,78,73,29.6,5.2,11.4,0.453,2,5.1,0.393,0.541,2.3,2.7,0.86,6.7,2.6,0.7,0.3,1.9,2.1,14.6,15.8,0.582,20.9,3.8,2.8,6.6,0.137,1.8,-0.5,1.3,1.9
2017,Tomáš Satoranský,SG,26,WAS,73,30,22.5,2.8,5.3,0.523,0.6,1.4,0.465,0.585,1,1.3,0.781,3.2,3.9,0.7,0.2,1.1,1.8,7.2,15.4,0.615,13.7,3.7,1.3,5,0.145,0.8,0.5,1.2,1.3
2017,Dennis Schröder,PG,24,ATL,67,67,31,7.5,17.1,0.436,1.1,3.9,0.29,0.469,3.4,4,0.849,3.1,6.2,1.1,0.1,2.7,2.2,19.4,17.3,0.515,30.4,1.5,1,2.6,0.059,1.2,-1.9,-0.6,0.7
2017,Mike Scott,PF,29,WAS,76,1,18.5,3.6,6.9,0.527,0.9,2.1,0.405,0.59,0.7,1,0.658,3.3,1.1,0.3,0.1,1,1.9,8.8,13.6,0.599,20,1.4,1,2.5,0.085,-0.6,-1.1,-1.7,0.1
2017,Thabo Sefolosha,SF,33,UTA,38,6,21.2,3.1,6.3,0.492,0.8,2.2,0.381,0.558,1.2,1.4,0.815,4.2,0.9,1.4,0.3,0.8,1.6,8.2,15.8,0.591,16.4,1,1.6,2.6,0.156,0.2,2.5,2.7,0.9
2017,Wayne Selden,SG,23,MEM,35,9,19.8,3.3,7.7,0.431,1.4,3.5,0.402,0.522,1.3,1.7,0.746,1.6,1.9,0.5,0.1,1.5,1.7,9.3,11.8,0.551,22.6,0.1,0.2,0.3,0.023,-0.9,-2.2,-3.1,-0.2
2017,Ramon Sessions,PG,31,TOT,28,3,14,1.5,4.2,0.359,0.3,0.9,0.308,0.393,1.6,2,0.772,1.4,2.8,0.5,0.1,1.1,1,4.9,11.2,0.479,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1
2017,Ramon Sessions,PG,31,NYK,13,3,12.8,1.3,4.1,0.321,0.2,0.8,0.182,0.34,0.9,1.2,0.8,1.4,2.1,0.5,0.1,1.2,1.1,3.7,11.2,0.479,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1
2017,Ramon Sessions,PG,31,WAS,15,0,15,1.7,4.3,0.391,0.4,1,0.4,0.438,2.1,2.8,0.762,1.3,3.3,0.5,0.1,1,1,5.9,11.2,0.479,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1
2017,Iman Shumpert,SG,27,CLE,14,6,19.7,1.6,4.1,0.379,0.5,1.9,0.269,0.44,0.8,1.1,0.733,2.9,1.2,0.6,0.3,1.1,1.6,4.4,6.4,0.48,12.9,-0.2,0.2,0,-0.006,-3.4,0,-3.3,-0.1
2017,Pascal Siakam,PF,23,TOR,81,5,20.7,3.1,6.1,0.508,0.4,1.6,0.22,0.537,0.7,1.1,0.621,4.5,2,0.8,0.5,0.8,2,7.3,14.5,0.549,15.7,2.1,2.5,4.7,0.133,-0.3,1.6,1.3,1.4
2017,Xavier Silas,SG,30,BOS,2,0,3.5,0,1.5,0,0,1,0,0,0,0,,1,0,0.5,0,0,0.5,0,-4.9,0,19.1,-0.1,0,0,-0.25,-11.7,3.5,-8.1,0
2017,Ben Simmons,PG,21,PHI,81,81,33.7,6.7,12.3,0.545,0,0.1,0,0.545,2.4,4.2,0.56,8.1,8.2,1.7,0.9,3.4,2.6,15.8,20,0.557,22.3,4.2,5,9.2,0.162,2,2.5,4.5,4.5
2017,Jonathon Simmons,SG,28,ORL,69,50,29.4,5.1,11,0.465,1,3,0.338,0.511,2.7,3.5,0.768,3.5,2.5,0.8,0.2,2.1,2.5,13.9,12.7,0.555,22,0.8,1.1,1.9,0.045,-1.7,-1.3,-3.1,-0.5
2017,Kobi Simmons,PG,20,MEM,32,12,20.1,2.5,5.9,0.423,0.3,1.2,0.282,0.452,0.8,0.8,1,1.6,2.1,0.6,0.2,1.4,1.9,6.1,7.7,0.49,17,-0.4,0.2,-0.2,-0.013,-4.7,-2.1,-6.9,-0.8
2017,Kyle Singler,SF,29,OKC,12,0,4.9,0.6,1.8,0.333,0.2,0.4,0.4,0.381,0.6,1.1,0.538,0.8,0.2,0.1,0,0.3,0.3,1.9,5.9,0.43,21.6,-0.1,0,0,-0.031,-5,-1.6,-6.7,-0.1
2017,Marcus Smart,SG,23,BOS,54,11,29.9,3.5,9.5,0.367,1.4,4.6,0.301,0.44,1.8,2.5,0.729,3.5,4.8,1.3,0.4,2.4,2.5,10.2,10.8,0.479,19.4,-0.6,2.5,1.9,0.056,-2.1,1,-1.2,0.3
2017,Dennis Smith Jr.,PG,20,DAL,69,69,29.7,5.9,14.8,0.395,1.5,4.9,0.313,0.446,1.9,2.8,0.694,3.8,5.2,1,0.3,2.8,2.2,15.2,12.8,0.473,28.9,-2.4,1.7,-0.7,-0.017,-1.2,-1.2,-2.4,-0.2
2017,Ish Smith,PG,29,DET,82,35,24.9,4.7,9.8,0.486,0.4,1.2,0.347,0.507,1,1.4,0.698,2.7,4.4,0.8,0.2,1.3,1.7,10.9,15.4,0.525,20.8,2.4,2,4.4,0.102,-0.3,0.3,0,1
2017,J.R. Smith,SG,32,CLE,80,61,28.1,3,7.4,0.403,1.8,4.8,0.375,0.524,0.5,0.7,0.696,2.9,1.8,0.9,0.1,1,2,8.3,8.4,0.534,13.8,0.6,0.9,1.4,0.031,-2.1,-0.9,-3,-0.6
2017,Jason Smith,C,31,WAS,33,2,8.6,1.4,3.5,0.391,0.1,1,0.125,0.409,0.6,0.6,0.905,1.6,0.4,0.1,0.4,0.5,1.3,3.4,8.8,0.455,21.7,-0.2,0.3,0,0.003,-5.4,-1,-6.4,-0.3
2017,Josh Smith,PF,32,NOP,3,0,4,0.3,1.3,0.25,0,0,,0.25,0,0,,1.3,0,0,0,0,1,0.7,3.5,0.25,14.4,0,0,0,-0.013,-8.4,-6.2,-14.6,0
2017,Tony Snell,SG,26,MIL,75,59,27.4,2.5,5.7,0.435,1.4,3.6,0.403,0.562,0.5,0.6,0.792,1.9,1.3,0.6,0.4,0.5,1.5,6.9,8.5,0.578,10.6,1.6,0.7,2.4,0.056,-1.5,-0.8,-2.3,-0.1
2017,Marreese Speights,C,30,ORL,52,3,13,2.7,6.7,0.395,1.7,4.5,0.369,0.519,0.8,1.1,0.727,2.6,0.8,0.2,0.4,0.8,2,7.7,13.7,0.539,26.9,0.1,0.5,0.6,0.045,0.2,-1.4,-1.1,0.1
2017,Nik Stauskas,SG,24,TOT,41,0,12.8,1.5,3.8,0.39,1,2.4,0.4,0.519,0.5,0.7,0.724,1.6,1,0.2,0.1,0.6,0.6,4.4,9,0.543,15.9,0.1,0.3,0.3,0.031,-1.3,-1,-2.3,-0.1
2017,Nik Stauskas,SG,24,PHI,6,0,7.5,0.2,0.7,0.25,0,0.2,0,0.25,0.3,0.3,1,0.2,0.2,0.7,0,0.7,0.5,0.7,9,0.543,15.9,0.1,0.3,0.3,0.031,-1.3,-1,-2.3,-0.1
2017,Nik Stauskas,SG,24,BRK,35,0,13.7,1.7,4.3,0.393,1.1,2.8,0.404,0.527,0.5,0.8,0.704,1.8,1.1,0.1,0.1,0.6,0.6,5.1,9,0.543,15.9,0.1,0.3,0.3,0.031,-1.3,-1,-2.3,-0.1
2017,Lance Stephenson,SG,27,IND,82,7,22.6,3.7,8.6,0.427,0.8,2.8,0.289,0.475,1,1.5,0.661,5.2,2.9,0.6,0.2,1.6,2.2,9.2,12.4,0.495,21.6,-0.2,2,1.8,0.046,-1.5,-0.3,-1.8,0.1
2017,David Stockton,PG,26,UTA,3,0,3,0.7,1,0.667,0.7,1,0.667,1,1.3,1.3,1,0,0,0,0,0.3,1,3.3,33.9,1.05,28.8,0.1,0,0.1,0.459,6.7,1.1,7.9,0
2017,Julyan Stone,SG,29,CHO,23,0,7.6,0.3,0.6,0.462,0.3,0.6,0.462,0.692,0,0.1,0.5,1.3,1.1,0.2,0.1,0.3,0.9,0.8,7.6,0.684,5.2,0.2,0.2,0.3,0.087,-3.2,1.9,-1.3,0
2017,Edmond Sumner,PG,22,IND,1,0,2,1,1,1,0,0,,1,0,0,,1,0,0,0,0,1,2,39.8,1,22.3,0,0,0,0.425,-2.4,9.3,6.9,0
2017,Caleb Swanigan,PF,20,POR,27,3,7,0.9,2.2,0.4,0,0.3,0.125,0.408,0.4,0.7,0.667,2,0.5,0.2,0.1,0.7,1.4,2.3,7.5,0.449,20,-0.3,0.3,0,-0.003,-6.6,1.2,-5.5,-0.2
2017,Jayson Tatum,SF,19,BOS,80,80,30.5,5,10.4,0.475,1.3,3,0.434,0.538,2.7,3.2,0.826,5,1.6,1,0.7,1.4,2.1,13.9,15.2,0.586,19.4,3,4,7.1,0.139,0,1.2,1.2,2
2017,Isaiah Taylor,PG,23,ATL,67,9,17.4,2.4,5.8,0.418,0.3,1.2,0.25,0.444,1.5,2.1,0.702,1.4,3.1,0.5,0.1,1.3,1.7,6.6,10.9,0.492,20.1,0.2,0.5,0.6,0.027,-3.1,-1.3,-4.4,-0.7
2017,Jeff Teague,PG,29,MIN,70,70,33,5.1,11.3,0.446,1.2,3.3,0.368,0.499,2.9,3.4,0.845,3,7,1.5,0.3,2.5,2.4,14.2,16.4,0.553,20.6,3.4,1.4,4.9,0.101,1.1,-0.7,0.4,1.4
2017,Marquis Teague,PG,24,MEM,3,0,24.7,1.3,5.3,0.25,0.3,1.3,0.25,0.281,0.7,1.7,0.4,2,4.3,1.3,0,1,1.7,3.7,5.7,0.302,12.9,-0.1,0,-0.1,-0.038,-5.4,-0.4,-5.7,-0.1
2017,Mirza Teletović,PF,32,MIL,10,0,15.9,2.5,5.7,0.439,2.1,4.5,0.467,0.623,0,0,,2.3,1,0.4,0.1,0.7,1.4,7.1,13.5,0.623,18.2,0.2,0.1,0.3,0.09,2.1,-1.7,0.4,0.1
2017,Garrett Temple,SG,31,SAC,65,35,24.8,3.1,7.3,0.418,1.4,3.5,0.392,0.512,0.9,1.2,0.769,2.3,1.9,0.9,0.4,1.2,2.1,8.4,10.2,0.536,16.4,0.3,0.9,1.2,0.035,-2.2,-0.3,-2.5,-0.2
2017,Miloš Teodosić,PG,30,LAC,45,36,25.2,3.4,8,0.419,2,5.2,0.379,0.542,0.9,1,0.848,2.8,4.6,0.5,0.1,2.2,2.3,9.5,11.6,0.564,18.2,0.9,0.5,1.4,0.058,-0.3,-1.5,-1.7,0.1
2017,Jason Terry,SG,40,MIL,51,4,16,1.2,3,0.383,0.8,2.3,0.348,0.513,0.2,0.2,0.889,0.9,1.2,0.8,0.3,0.5,1,3.3,8.1,0.525,10.1,0.1,0.6,0.7,0.042,-2.6,0.6,-2,0
2017,Daniel Theis,C,25,BOS,63,3,14.9,2,3.7,0.541,0.3,0.9,0.31,0.579,1,1.3,0.753,4.3,0.9,0.5,0.8,0.9,2.5,5.3,16.1,0.616,15.5,1.6,1.9,3.5,0.178,-2,2.3,0.3,0.5
2017,Isaiah Thomas,PG,28,TOT,32,15,26.9,4.9,13.2,0.373,1.7,5.9,0.293,0.438,3.7,4.1,0.893,2.1,4.8,0.5,0.1,3,1.8,15.2,12.6,0.508,28.8,-0.1,0.3,0.2,0.009,-0.9,-3.9,-4.9,-0.6
2017,Isaiah Thomas,PG,28,CLE,15,14,27.1,4.7,12.9,0.361,1.5,5.8,0.253,0.418,3.9,4.5,0.868,2.1,4.5,0.6,0.1,2.7,1.7,14.7,12.6,0.508,28.8,-0.1,0.3,0.2,0.009,-0.9,-3.9,-4.9,-0.6
2017,Isaiah Thomas,PG,28,LAL,17,1,26.8,5.1,13.4,0.383,1.9,5.9,0.327,0.456,3.4,3.7,0.921,2.1,5,0.4,0.1,3.2,1.9,15.6,12.6,0.508,28.8,-0.1,0.3,0.2,0.009,-0.9,-3.9,-4.9,-0.6
2017,Lance Thomas,PF,29,NYK,73,31,18.5,1.4,3.7,0.382,0.7,1.7,0.403,0.476,0.6,0.7,0.83,2.4,0.6,0.4,0.2,0.5,1.8,4.1,6.3,0.513,10.7,0.3,0.6,0.9,0.031,-3.2,-0.5,-3.7,-0.6
2017,Klay Thompson,SG,27,GSW,73,73,34.3,7.9,16.2,0.488,3.1,7.1,0.44,0.585,1.1,1.3,0.837,3.8,2.5,0.8,0.5,1.8,1.6,20,16,0.598,23.7,3.1,1.8,4.9,0.094,1.7,-2.1,-0.4,1
2017,Tristan Thompson,C,26,CLE,53,22,20.2,2.5,4.4,0.562,0,0,,0.562,0.8,1.5,0.544,6.6,0.6,0.3,0.3,0.7,1.9,5.8,13.6,0.569,12.6,1.8,0.7,2.5,0.113,-1,-1.9,-2.9,-0.2
2017,Sindarius Thornwell,SG,23,LAC,73,17,15.8,1.4,3.2,0.429,0.3,0.8,0.377,0.479,0.8,1.2,0.67,1.9,0.9,0.7,0.3,0.7,1.7,3.9,8.2,0.519,12.1,0.1,0.9,1,0.041,-3.4,1,-2.4,-0.1
2017,Anthony Tolliver,PF,32,DET,79,14,22.2,2.8,6,0.464,2,4.6,0.436,0.632,1.3,1.7,0.797,3.1,1.1,0.4,0.3,0.7,1.8,8.9,13.9,0.663,14.8,3.8,1.5,5.3,0.146,1.2,-0.3,0.9,1.3
2017,Karl-Anthony Towns,C,22,MIN,82,82,35.6,7.8,14.3,0.545,1.5,3.5,0.421,0.596,4.2,4.9,0.858,12.3,2.4,0.8,1.4,1.9,3.5,21.3,24.9,0.646,22.9,10.6,3.4,14,0.23,4.9,0.2,5.1,5.2
2017,P.J. Tucker,PF,32,HOU,82,34,27.8,2.1,5.4,0.39,1.4,3.8,0.371,0.52,0.5,0.7,0.717,5.6,0.9,1,0.3,0.9,2.5,6.1,8.3,0.537,10.5,1,3,3.9,0.082,-1.9,0.8,-1.1,0.5
2017,Evan Turner,SF,29,POR,79,40,25.7,3.3,7.3,0.447,0.5,1.7,0.318,0.484,1.2,1.4,0.85,3.1,2.2,0.6,0.4,1.3,2.1,8.2,9.9,0.52,15.6,0.5,2.1,2.6,0.061,-2.9,0.4,-2.5,-0.3
2017,Myles Turner,C,21,IND,65,62,28.2,4.7,9.8,0.479,0.9,2.4,0.357,0.523,2.5,3.2,0.777,6.4,1.3,0.6,1.8,1.5,2.9,12.7,16.6,0.567,20,2.2,2.5,4.7,0.122,-0.6,0.4,-0.2,0.8
2017,Ekpe Udoh,C,30,UTA,63,3,12.9,1,1.9,0.5,0,0,0,0.5,0.7,0.9,0.75,2.4,0.8,0.7,1.2,0.3,1.7,2.6,15.2,0.56,9.1,1.3,1.8,3.2,0.187,-1.3,4.4,3.1,1.1
2017,Tyler Ulis,PG,22,PHO,71,43,23.4,3,7.8,0.388,0.6,2.1,0.288,0.426,1.2,1.4,0.832,1.8,4.4,1,0.1,1.8,1.7,7.8,10.1,0.465,18.5,-0.7,0.5,-0.2,-0.006,-3,-1.4,-4.4,-1
2017,Jonas Valančiūnas,C,25,TOR,77,77,22.4,5.1,8.9,0.568,0.4,1,0.405,0.59,2.2,2.7,0.806,8.6,1.1,0.4,0.9,1.5,2.5,12.7,22.5,0.628,22.7,4.6,3,7.6,0.21,2.4,0,2.4,1.9
2017,Denzel Valentine,SG,24,CHI,77,37,27.2,3.9,9.4,0.417,1.9,4.8,0.386,0.517,0.5,0.7,0.745,5.1,3.2,0.8,0.1,1.3,2.4,10.2,12.1,0.527,17.5,1,1.5,2.5,0.057,-1,0,-1,0.5
2017,Fred VanVleet,PG,23,TOR,76,0,20,3.1,7.2,0.426,1.4,3.4,0.414,0.525,1.1,1.3,0.832,2.4,3.2,0.9,0.3,1,1.7,8.6,15.9,0.556,19.1,2.7,2,4.7,0.149,1.4,1,2.4,1.7
2017,Rashad Vaughn,SG,21,TOT,28,0,7.6,0.8,2,0.411,0.5,1.3,0.378,0.536,0.1,0.2,0.667,0.8,0.5,0.2,0.1,0.2,0.5,2.3,9.3,0.546,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0
2017,Rashad Vaughn,SG,21,MIL,22,0,7.9,1,2.3,0.42,0.6,1.6,0.371,0.55,0.2,0.3,0.667,0.8,0.5,0.2,0.1,0.2,0.5,2.7,9.3,0.546,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0
2017,Rashad Vaughn,SG,21,BRK,1,0,4,0,0,,0,0,,,0,0,,0,1,0,0,0,1,0,9.3,0.546,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0
2017,Rashad Vaughn,SG,21,ORL,5,0,7,0.4,1.2,0.333,0.2,0.4,0.5,0.417,0,0,,0.8,0,0.2,0,0.4,0.4,1,9.3,0.546,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0
2017,Noah Vonleh,PF,22,TOT,54,16,16.2,1.9,4.3,0.444,0.4,1.2,0.303,0.487,0.7,1.1,0.621,5.8,0.6,0.4,0.3,0.6,1.3,4.9,12.8,0.509,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2
2017,Noah Vonleh,PF,22,POR,33,12,14.4,1.4,2.9,0.49,0.1,0.2,0.333,0.5,0.7,0.9,0.742,5.1,0.4,0.2,0.3,0.5,1.3,3.6,12.8,0.509,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2
2017,Noah Vonleh,PF,22,CHI,21,4,19,2.7,6.6,0.413,0.9,2.9,0.3,0.478,0.6,1.3,0.481,6.9,1,0.6,0.3,0.8,1.2,6.9,12.8,0.509,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2
2017,Nikola Vučević,C,27,ORL,57,57,29.5,7,14.7,0.475,1.1,3.6,0.314,0.513,1.4,1.6,0.819,9.2,3.4,1,1.1,1.9,2.5,16.5,19.7,0.533,25.9,1.3,2.3,3.6,0.102,1.7,1,2.7,2
2017,Dwyane Wade,SG,36,TOT,67,3,22.9,4.5,10.2,0.438,0.5,1.7,0.288,0.462,2,2.8,0.714,3.8,3.4,0.9,0.7,2.1,1.9,11.4,15,0.5,26.2,-0.4,1.6,1.1,0.036,-0.9,-0.1,-1,0.4
2017,Dwyane Wade,SG,36,CLE,46,3,23.2,4.3,9.5,0.455,0.5,1.5,0.329,0.482,2,2.9,0.701,3.9,3.5,0.9,0.7,2,1.8,11.2,15,0.5,26.2,-0.4,1.6,1.1,0.036,-0.9,-0.1,-1,0.4
